compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 18, time: 173.408 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 19, time: 123.419 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 19, time: 190.345 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 20, time: 145.421 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 20, time: 178.252 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 21, time: 138.662 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 21, time: 173.219 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 22, time: 137.102 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 22, time: 173.106 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 23, time: 139.414 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 23, time: 175.478 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 24, time: 155.296 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 24, time: 196.912 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 25, time: 149.65 ms
compressionLevels: 3, compressionBlockCols: 2, compressionBlockRows: 25, time: 172.331 ms
compressionLevels: 3, compressionBlockCols: 1, compressionBlockRows: 26, time: 146.906 ms
